Timestamp,IR_Presence_L1,IR_Presence_L2,IR_Presence_L3,IR_Presence_L4,Vehicle_Count,Average_Speed_kmph,Car_Count,Bike_Count,Bus_Count,Truck_Count,Van_Count,Ambulance_Count,Fire_Truck_Count,Police_Car_Count,Vehicle_Density_Percent,Signal_Duration_Class
08:47:31,1,0,0,0,109,37.8,72,26,1,2,7,1,0,0,54.5,Emergency
08:47:40,0,1,1,1,66,32.0,22,31,3,0,8,1,0,0,33.0,Emergency
08:47:50,1,0,0,1,56,48.1,17,29,1,1,5,0,0,1,28.0,Emergency
08:47:59,0,0,1,1,127,45.0,73,37,0,6,7,0,1,1,63.5,Emergency
08:48:08,1,1,0,0,99,37.0,59,27,0,5,4,0,1,1,49.5,Emergency
08:48:18,0,1,0,1,113,45.4,59,37,1,7,3,1,1,0,56.5,Emergency
08:48:27,0,1,1,1,33,37.6,12,3,4,5,7,1,1,0,16.5,Emergency
08:48:36,0,0,1,1,48,31.1,0,37,4,4,0,1,1,0,24.0,Emergency
08:48:45,0,0,0,0,34,46.8,0,11,3,7,9,0,0,0,17.0,Low
08:48:55,0,1,1,1,85,38.8,45,22,4,3,9,0,1,1,42.5,Emergency
08:49:04,0,0,0,0,51,40.9,21,8,4,9,6,0,1,0,25.5,Emergency
08:49:13,1,0,0,1,59,54.9,36,12,3,6,0,0,1,0,29.5,Emergency
08:49:23,0,1,1,1,66,38.6,9,35,1,8,9,1,0,1,33.0,Emergency
08:49:32,1,0,1,1,55,42.1,42,8,0,0,2,0,1,1,27.5,Emergency
08:49:41,0,0,1,1,107,41.6,47,47,0,4,6,1,1,1,53.5,Emergency
08:49:51,0,0,0,1,15,44.6,2,6,1,0,6,0,0,0,7.5,Low
08:50:00,0,0,0,0,74,50.1,31,25,3,8,5,1,0,1,37.0,Emergency
08:50:09,0,0,1,1,101,44.8,50,40,4,2,2,1,0,0,50.5,Emergency
08:50:19,0,0,1,1,69,38.6,39,14,3,3,8,0,0,1,34.5,Emergency
08:50:28,0,0,1,0,49,44.7,28,9,4,2,2,0,1,1,24.5,Emergency
08:50:37,0,1,1,0,80,44.5,42,31,2,1,0,0,1,0,40.0,Emergency
08:50:47,1,0,1,0,79,46.4,24,35,0,9,9,0,1,0,39.5,Emergency
08:50:56,1,0,0,0,51,36.4,8,27,4,9,0,1,0,0,25.5,Emergency
08:51:05,0,1,1,1,70,42.6,41,11,1,5,7,1,0,0,35.0,Emergency
08:51:15,0,1,1,1,111,33.1,80,25,1,1,2,1,0,1,55.5,Emergency
08:51:24,1,1,1,0,50,40.2,0,29,4,4,9,1,0,0,25.0,Emergency
08:51:33,0,1,1,0,116,41.7,87,19,1,4,3,1,0,1,58.0,Emergency
08:51:43,0,0,1,1,70,39.9,20,34,4,7,1,1,1,0,35.0,Emergency
08:51:52,1,1,0,0,75,36.7,7,53,4,5,3,1,0,0,37.5,Emergency
08:52:01,1,0,1,0,75,41.4,34,30,4,0,2,1,0,0,37.5,Emergency
08:52:10,0,1,0,1,59,34.8,14,34,2,4,4,0,1,0,29.5,Emergency
08:52:20,1,0,0,0,28,45.6,1,9,4,8,3,1,0,0,14.0,Emergency
08:52:29,1,1,0,1,68,27.4,49,3,0,9,3,1,0,1,34.0,Emergency
08:52:38,1,0,0,1,49,33.2,17,22,2,4,4,0,0,0,24.5,Low
08:52:48,0,1,1,1,96,43.8,64,14,3,5,5,1,0,0,48.0,Emergency
08:52:57,1,1,1,1,105,43.0,32,54,2,7,5,1,1,1,52.5,Emergency
08:53:06,1,1,1,1,27,41.2,5,1,3,5,9,0,1,1,13.5,Emergency
08:53:16,1,1,1,0,64,34.2,25,29,0,3,3,0,1,1,32.0,Emergency
08:53:25,0,1,0,0,77,37.0,56,7,4,3,6,0,0,1,38.5,Emergency
08:53:34,0,1,1,1,75,36.8,10,49,3,9,1,0,1,1,37.5,Emergency
08:53:44,1,1,0,0,98,39.7,55,22,2,7,7,1,1,0,49.0,Emergency
08:53:53,0,1,0,0,68,42.4,36,21,3,1,5,0,1,0,34.0,Emergency
08:54:02,0,0,0,1,55,38.2,37,9,2,6,0,0,0,0,27.5,Low
08:54:12,0,0,1,0,39,41.5,21,12,0,1,2,1,1,0,19.5,Emergency
08:54:21,0,0,0,0,39,34.1,17,12,0,5,2,1,0,0,19.5,Emergency
08:54:30,1,1,1,0,36,37.5,3,24,4,0,0,0,1,0,18.0,Emergency
08:54:40,0,1,1,1,113,42.0,71,24,4,5,5,1,1,0,56.5,Emergency
08:54:49,1,0,0,1,143,39.6,95,37,0,5,2,1,0,1,71.5,Emergency
08:54:58,1,0,0,0,90,37.3,40,30,4,9,3,0,0,1,45.0,Emergency
08:55:08,0,0,0,1,80,42.4,48,19,3,0,5,1,0,0,40.0,Emergency
08:55:17,0,1,1,1,100,40.7,58,25,2,6,4,0,1,0,50.0,Emergency
08:55:26,1,0,1,1,49,42.9,29,12,1,1,4,1,0,1,24.5,Emergency
08:55:35,1,0,1,0,92,36.7,51,29,0,8,3,0,1,0,46.0,Emergency
08:55:45,1,0,0,1,46,40.0,14,11,0,8,8,1,1,0,23.0,Emergency
08:55:54,0,0,1,1,59,37.3,16,31,1,4,4,1,0,1,29.5,Emergency
08:56:03,1,0,0,1,56,41.8,7,40,0,2,2,0,1,0,28.0,Emergency
08:56:13,0,1,0,1,35,46.0,5,18,3,1,5,0,0,0,17.5,Low
08:56:22,1,1,1,0,80,48.5,35,25,4,3,9,1,0,0,40.0,Emergency
08:56:31,0,1,1,0,38,37.9,27,0,1,1,7,0,0,1,19.0,Emergency
08:56:41,1,1,1,0,88,35.9,15,55,3,7,6,1,0,0,44.0,Emergency
08:56:50,0,1,1,1,109,46.0,63,39,1,2,2,1,0,0,54.5,Emergency
08:56:59,0,1,0,0,108,43.9,52,43,1,1,6,0,1,1,54.0,Emergency
08:57:09,0,1,0,1,50,35.9,29,2,1,4,8,1,0,1,25.0,Emergency
08:57:18,1,0,0,1,40,37.0,14,14,0,4,7,0,1,0,20.0,Emergency
08:57:27,0,1,1,0,83,49.5,66,9,0,3,0,1,0,0,41.5,Emergency
08:57:37,1,0,1,0,81,44.0,36,28,4,8,1,0,1,1,40.5,Emergency
08:57:46,1,0,1,1,85,41.5,7,53,3,9,8,0,0,1,42.5,Emergency
08:57:55,1,0,1,0,47,41.9,24,11,0,6,5,1,0,0,23.5,Emergency
08:58:05,0,0,0,1,148,38.7,98,44,0,0,5,1,0,0,74.0,Emergency
08:58:14,1,1,0,1,96,40.7,13,71,4,5,0,0,0,1,48.0,Emergency
08:58:23,1,1,0,1,41,41.7,25,4,1,3,5,1,0,1,20.5,Emergency
08:58:33,1,1,0,0,39,49.8,13,12,3,6,2,0,0,0,19.5,Low
08:58:42,0,0,0,0,103,29.1,47,43,4,0,6,0,1,0,51.5,Emergency
08:58:51,1,1,0,1,68,45.7,13,36,3,7,3,0,1,1,34.0,Emergency
08:59:00,1,0,0,1,126,48.8,72,38,4,1,7,0,1,1,63.0,Emergency
08:59:10,0,1,0,0,37,40.1,9,17,1,4,4,0,0,1,18.5,Emergency
08:59:19,0,1,0,0,40,46.0,3,22,1,1,7,1,1,0,20.0,Emergency
08:59:28,1,1,1,1,69,40.7,62,2,1,0,3,0,1,0,34.5,Emergency
08:59:38,0,0,1,1,37,39.4,10,12,2,9,2,0,1,1,18.5,Emergency
08:59:47,1,0,0,0,42,42.9,22,9,2,4,3,1,0,1,21.0,Emergency
08:59:56,1,1,0,1,100,47.0,57,29,0,8,2,1,1,1,50.0,Emergency
09:00:06,0,0,0,0,143,38.6,85,44,0,1,8,1,1,1,71.5,Emergency
09:00:15,0,1,0,0,35,42.2,15,5,0,9,3,0,1,1,17.5,Emergency
09:00:24,0,0,0,0,61,43.4,6,46,3,0,0,1,1,0,30.5,Emergency
09:00:34,1,1,1,1,66,44.2,29,22,1,6,3,1,0,0,33.0,Emergency
09:00:43,0,0,1,0,37,38.2,12,9,4,4,6,1,0,1,18.5,Emergency
09:00:52,1,0,1,1,99,39.6,53,29,4,2,6,1,0,0,49.5,Emergency
09:01:02,1,1,1,1,54,39.6,35,8,2,2,5,1,1,0,27.0,Emergency
09:01:11,1,0,1,1,53,34.5,10,36,1,3,1,0,1,0,26.5,Emergency
09:01:20,0,0,1,0,105,38.3,34,56,4,2,4,1,1,0,52.5,Emergency
09:01:30,1,1,1,1,53,51.1,30,10,0,6,4,1,0,1,26.5,Emergency
09:01:39,1,0,0,0,116,40.1,64,27,4,9,6,1,1,1,58.0,Emergency
09:01:48,1,0,1,0,63,43.4,32,12,0,5,9,0,0,1,31.5,Emergency
09:01:58,1,0,1,1,87,39.7,26,40,1,9,8,1,1,1,43.5,Emergency
09:02:07,1,1,0,1,47,42.2,38,1,0,2,3,1,1,0,23.5,Emergency
09:02:16,0,0,1,1,44,41.9,14,11,4,3,6,1,0,1,22.0,Emergency
09:02:25,1,1,1,1,103,44.4,60,35,0,0,3,1,1,1,51.5,Emergency
09:02:35,0,1,0,0,97,43.5,58,20,2,6,5,1,1,0,48.5,Emergency
09:02:44,0,1,0,0,44,36.2,22,13,2,0,4,0,0,0,22.0,Low
09:02:53,0,1,1,1,58,41.4,39,12,2,3,2,0,0,0,29.0,Low
09:03:03,0,1,1,0,73,33.1,54,0,3,6,6,0,1,1,36.5,Emergency
09:03:12,0,1,1,1,75,37.0,19,45,2,0,9,0,0,0,37.5,Low
09:03:21,1,0,1,1,17,36.0,2,2,4,3,3,0,0,1,8.5,Emergency
09:03:31,1,0,1,0,81,38.0,12,59,0,5,3,0,0,0,40.5,Low
09:03:40,0,1,1,1,52,31.0,22,12,3,8,3,1,0,1,26.0,Emergency
09:03:49,1,0,0,0,46,41.0,25,9,2,5,1,0,0,1,23.0,Emergency
09:03:59,1,0,1,1,88,40.2,51,21,2,6,3,0,1,1,44.0,Emergency
09:04:08,0,0,0,0,56,42.1,23,15,0,8,5,1,0,1,28.0,Emergency
09:04:17,0,1,0,0,87,35.1,44,22,1,8,9,0,1,0,43.5,Emergency
09:04:27,0,1,1,1,59,32.7,29,16,2,3,7,0,0,1,29.5,Emergency
09:04:36,0,0,0,1,68,42.0,40,9,1,8,6,1,0,1,34.0,Emergency
09:04:45,1,0,0,1,37,40.7,16,3,2,5,9,1,0,0,18.5,Emergency
09:04:55,0,0,0,1,45,35.9,26,13,0,1,2,0,0,0,22.5,Low
09:05:04,0,0,0,1,55,40.4,40,3,2,1,3,1,1,0,27.5,Emergency
09:05:13,0,0,1,1,58,35.1,43,7,2,4,1,0,1,0,29.0,Emergency
09:05:23,1,0,1,0,37,31.9,21,6,0,5,4,1,0,0,18.5,Emergency
09:05:32,0,1,0,0,34,33.7,21,1,2,6,1,1,1,0,17.0,Emergency
09:05:41,0,1,0,0,85,47.6,10,67,2,1,3,0,1,0,42.5,Emergency
09:05:50,1,0,1,1,44,38.5,15,13,3,2,6,0,0,1,22.0,Emergency
09:06:00,1,1,0,0,75,39.8,31,26,1,6,9,0,0,0,37.5,Low
09:06:09,0,0,0,1,59,42.8,11,37,4,2,2,1,1,0,29.5,Emergency
09:06:18,1,0,1,0,93,32.8,66,7,4,2,8,1,1,0,46.5,Emergency
09:06:28,0,0,0,0,77,26.8,9,55,0,8,1,1,0,0,38.5,Emergency
09:06:37,1,1,1,1,81,46.8,22,42,4,8,1,1,0,0,40.5,Emergency
09:06:46,1,0,1,0,63,34.4,8,45,0,1,2,1,1,1,31.5,Emergency
09:06:56,0,0,0,1,118,48.9,81,17,1,9,6,0,1,0,59.0,Emergency
09:07:05,0,0,1,0,124,40.2,43,64,2,6,5,0,1,1,62.0,Emergency
09:07:14,1,1,0,1,98,40.3,59,32,2,3,0,0,1,0,49.0,Emergency
09:07:24,0,0,1,1,53,42.5,21,15,3,2,7,1,0,0,26.5,Emergency
09:07:33,1,1,0,0,45,27.5,5,22,2,6,6,1,1,0,22.5,Emergency
09:07:42,1,0,0,0,99,52.8,44,43,1,7,2,0,1,0,49.5,Emergency
09:07:52,0,1,1,1,36,33.2,5,8,4,8,4,1,1,1,18.0,Emergency
09:08:01,0,0,0,1,114,35.4,57,40,2,8,5,1,0,0,57.0,Emergency
09:08:10,1,0,0,0,48,42.8,23,18,1,0,3,0,1,0,24.0,Emergency
09:08:20,1,0,1,0,56,44.7,18,22,2,8,5,0,0,0,28.0,Low
09:08:29,0,0,1,1,87,40.9,54,17,1,8,5,0,1,1,43.5,Emergency
09:08:38,1,0,0,0,53,32.6,27,7,3,8,3,0,1,0,26.5,Emergency
09:08:48,0,1,1,0,25,40.5,14,2,0,3,4,0,0,1,12.5,Emergency
09:08:57,0,1,0,0,39,43.2,15,13,0,4,2,0,0,1,19.5,Emergency
09:09:06,1,1,0,1,34,38.2,9,8,3,6,1,1,1,1,17.0,Emergency
09:09:15,0,0,1,1,87,37.8,54,16,4,1,8,0,1,0,43.5,Emergency
09:09:25,1,0,1,0,78,35.5,63,4,2,5,2,1,0,1,39.0,Emergency
09:09:34,1,0,0,1,54,38.3,37,3,2,0,8,1,0,1,27.0,Emergency
09:09:43,1,1,1,1,79,41.9,41,16,4,6,9,1,1,0,39.5,Emergency
09:09:53,0,1,0,1,42,34.3,27,2,2,5,2,1,1,0,21.0,Emergency
09:10:02,1,0,1,1,30,43.6,6,8,4,0,7,1,1,1,15.0,Emergency
09:10:11,0,0,1,0,61,39.7,40,10,1,4,0,1,0,1,30.5,Emergency
09:10:21,0,0,0,0,63,39.8,47,2,3,2,3,1,0,1,31.5,Emergency
09:10:30,0,0,0,0,113,37.1,49,53,1,5,1,1,0,1,56.5,Emergency
09:10:39,1,0,0,0,99,41.7,60,31,3,0,0,1,1,0,49.5,Emergency
09:10:49,1,0,0,1,63,45.1,30,24,2,5,1,0,0,1,31.5,Emergency
09:10:58,1,1,0,1,92,39.2,60,21,2,4,1,1,1,0,46.0,Emergency
09:11:07,0,1,1,0,98,41.0,5,80,0,4,4,1,1,1,49.0,Emergency
09:11:17,0,0,1,0,69,42.7,8,42,3,5,5,1,1,0,34.5,Emergency
09:11:26,1,0,1,0,30,35.4,0,23,3,3,1,0,0,0,15.0,Low
09:11:35,1,1,0,0,67,43.8,15,33,1,9,7,1,0,0,33.5,Emergency
09:11:45,1,0,0,0,54,41.0,17,22,2,9,1,1,1,0,27.0,Emergency
09:11:54,1,0,1,1,96,40.8,45,28,4,9,8,0,0,1,48.0,Emergency
09:12:03,0,1,0,1,100,40.6,70,18,0,6,2,1,1,0,50.0,Emergency
09:12:13,1,1,0,0,51,34.4,33,0,1,6,9,0,1,1,25.5,Emergency
09:12:22,0,1,1,1,76,35.2,33,34,1,0,3,0,0,1,38.0,Emergency
09:12:31,0,0,0,0,43,34.0,15,11,2,5,7,1,1,1,21.5,Emergency
09:12:41,1,1,1,0,31,36.8,14,1,4,3,6,1,0,1,15.5,Emergency
09:12:50,1,0,0,0,95,35.5,69,21,0,3,0,1,0,0,47.5,Emergency
09:12:59,1,0,1,1,65,36.6,26,25,0,3,6,1,0,0,32.5,Emergency
09:13:08,0,1,0,1,71,35.9,37,15,4,9,2,0,0,0,35.5,Low
09:13:18,1,0,0,0,131,43.6,30,81,2,6,8,0,0,1,65.5,Emergency
09:13:27,1,1,0,1,67,42.7,25,33,3,4,0,0,1,0,33.5,Emergency
09:13:36,0,1,1,1,58,48.0,27,16,2,1,9,1,0,1,29.0,Emergency
09:13:46,0,0,0,0,49,40.8,25,0,2,9,8,0,1,0,24.5,Emergency
09:13:55,1,0,0,1,77,37.3,56,1,0,7,8,1,0,0,38.5,Emergency
09:14:04,1,1,1,1,59,38.7,20,17,4,7,9,0,0,1,29.5,Emergency
09:14:14,1,1,0,0,69,41.0,28,30,3,1,3,1,1,0,34.5,Emergency
09:14:23,1,0,0,0,48,39.2,27,4,2,9,3,1,0,1,24.0,Emergency
09:14:32,1,1,0,1,58,43.5,16,32,3,0,7,0,0,0,29.0,Low
09:14:42,0,1,0,1,57,38.7,35,6,3,7,5,1,0,0,28.5,Emergency
09:14:51,1,1,1,1,78,38.1,42,25,1,6,0,1,0,0,39.0,Emergency
09:15:00,0,0,1,1,36,51.8,13,11,0,9,0,0,1,1,18.0,Emergency
09:15:10,1,1,0,1,37,44.8,1,19,3,2,6,1,1,1,18.5,Emergency
09:15:19,1,1,0,1,67,42.3,45,5,4,3,5,1,1,1,33.5,Emergency
09:15:28,1,1,0,0,61,50.6,19,26,4,4,6,0,0,0,30.5,Low
09:15:38,1,0,0,0,35,47.0,8,14,2,5,0,1,0,1,17.5,Emergency
09:15:47,0,0,1,1,41,36.3,13,13,1,5,6,1,1,0,20.5,Emergency
09:15:56,1,0,0,0,26,49.5,0,11,3,9,1,1,0,1,13.0,Emergency
09:16:06,1,1,0,0,28,41.8,5,7,4,2,8,0,1,0,14.0,Emergency
09:16:15,1,1,0,1,63,36.9,35,9,4,3,7,1,0,1,31.5,Emergency
09:16:24,0,1,1,1,73,30.1,38,19,0,0,9,1,1,1,36.5,Emergency
09:16:33,1,1,1,1,72,43.8,61,5,0,2,1,1,1,0,36.0,Emergency
09:16:43,1,1,0,1,70,33.2,23,32,2,1,7,1,0,1,35.0,Emergency
09:16:52,1,1,0,1,111,43.0,51,41,1,9,8,0,0,1,55.5,Emergency
09:17:01,1,1,1,0,30,39.6,20,1,1,0,4,1,1,0,15.0,Emergency
09:17:11,1,0,1,1,119,37.1,71,29,3,4,9,0,1,0,59.5,Emergency
09:17:20,1,1,1,1,51,34.7,18,17,4,2,9,0,0,1,25.5,Emergency
09:17:29,1,1,1,0,93,45.0,17,56,4,9,5,0,0,0,46.5,Low
09:17:39,1,1,0,1,40,41.2,17,12,4,5,1,0,0,0,20.0,Low
09:17:48,1,1,1,1,112,42.0,39,59,0,4,4,0,1,1,56.0,Emergency
09:17:57,0,0,1,1,114,43.8,14,84,0,3,9,0,0,0,57.0,Medium
09:18:07,0,1,0,0,94,45.6,15,60,3,7,4,1,0,1,47.0,Emergency
09:18:16,1,0,1,1,90,40.4,53,27,2,4,1,1,1,0,45.0,Emergency
09:18:25,0,1,1,1,90,35.7,41,37,3,4,0,0,1,0,45.0,Emergency
09:18:35,1,0,1,0,107,36.2,82,9,3,5,3,0,1,1,53.5,Emergency
09:18:44,0,0,1,1,84,34.7,66,8,4,4,1,0,0,1,42.0,Emergency
09:18:53,0,1,0,1,48,34.4,17,14,3,9,3,0,1,1,24.0,Emergency
09:19:03,0,1,1,0,96,39.8,34,45,1,5,6,1,0,1,48.0,Emergency
09:19:12,0,0,0,1,98,40.2,39,47,2,1,6,1,0,1,49.0,Emergency
09:19:21,1,0,0,0,104,47.2,26,67,3,3,2,1,0,1,52.0,Emergency
09:19:31,0,1,0,1,57,43.1,22,19,3,4,4,0,0,1,28.5,Emergency
09:19:40,0,0,1,0,122,41.9,77,35,3,3,3,0,0,1,61.0,Emergency
09:19:49,1,0,1,0,65,30.1,38,4,1,9,9,1,0,1,32.5,Emergency
09:19:58,0,1,0,1,110,37.5,77,20,4,0,8,0,0,1,55.0,Emergency
09:20:08,1,0,1,0,60,37.9,35,17,0,7,0,1,0,0,30.0,Emergency
09:20:17,1,1,1,1,80,39.7,5,56,0,6,9,0,0,1,40.0,Emergency
09:20:26,1,1,1,0,26,41.2,5,18,0,0,2,1,0,0,13.0,Emergency
09:20:36,1,0,0,0,73,34.5,19,33,4,7,6,1,0,1,36.5,Emergency
09:20:45,0,0,0,0,73,42.9,6,53,1,9,3,0,0,0,36.5,Low
09:20:54,0,1,1,0,23,40.8,4,6,1,4,5,0,0,0,11.5,Low
09:21:04,1,0,1,1,37,41.2,13,4,1,9,8,0,1,1,18.5,Emergency
09:21:13,1,1,0,0,37,32.4,16,0,3,8,7,1,0,0,18.5,Emergency
09:21:22,0,0,1,1,73,42.9,9,46,2,6,5,1,1,1,36.5,Emergency
09:21:32,1,1,0,0,65,36.3,43,7,1,6,3,1,1,1,32.5,Emergency
09:21:41,0,0,0,0,49,44.0,29,3,3,8,1,0,1,1,24.5,Emergency
09:21:50,0,1,0,1,25,54.5,0,6,0,9,4,1,1,1,12.5,Emergency
09:22:00,1,0,1,1,29,51.1,16,3,0,2,6,0,0,1,14.5,Emergency
09:22:09,1,0,1,0,84,41.8,33,43,1,4,1,1,0,0,42.0,Emergency
09:22:18,0,0,0,1,86,46.0,65,3,1,6,7,0,1,1,43.0,Emergency
09:22:28,0,1,1,0,45,32.4,23,5,3,7,2,0,1,0,22.5,Emergency
09:22:37,1,1,1,0,61,47.7,3,45,4,5,0,1,1,0,30.5,Emergency
09:22:46,0,0,1,0,71,40.2,51,1,3,9,5,0,0,0,35.5,Low
09:22:56,0,1,1,1,39,43.4,11,12,1,0,8,1,1,1,19.5,Emergency
09:23:05,0,0,1,0,60,34.2,29,6,4,7,9,1,1,1,30.0,Emergency
09:23:14,1,0,0,0,54,42.0,31,19,0,1,1,1,0,1,27.0,Emergency
09:23:23,0,0,1,0,145,39.0,90,45,1,5,3,0,0,1,72.5,Emergency
09:23:33,0,1,0,0,56,44.0,4,38,1,5,5,0,0,1,28.0,Emergency
09:23:42,0,1,1,0,102,36.9,47,43,1,6,0,1,1,1,51.0,Emergency
09:23:51,1,1,1,1,145,35.2,91,38,4,3,7,0,0,1,72.5,Emergency
09:24:01,0,0,1,1,42,39.6,9,14,4,5,4,0,1,1,21.0,Emergency
09:24:10,0,1,1,1,107,43.6,53,38,3,2,7,1,0,1,53.5,Emergency
09:24:19,0,1,1,0,42,40.6,30,5,1,3,1,0,0,0,21.0,Low
09:24:29,0,0,1,0,129,39.4,66,50,1,1,9,0,0,1,64.5,Emergency
09:24:38,1,1,0,0,41,44.2,17,11,3,5,4,0,0,1,20.5,Emergency
09:24:47,0,1,0,1,29,35.0,4,14,2,0,4,0,1,0,14.5,Emergency
09:24:57,1,1,0,0,136,44.6,65,53,2,5,9,1,1,0,68.0,Emergency
09:25:06,0,1,1,0,112,34.0,71,20,3,7,9,1,0,1,56.0,Emergency
09:25:15,0,1,0,0,52,46.2,25,9,4,5,3,1,0,1,26.0,Emergency
09:25:25,1,0,0,0,93,46.3,28,50,0,7,6,0,0,1,46.5,Emergency
09:25:34,1,0,0,1,34,41.4,1,24,0,4,0,0,1,1,17.0,Emergency
09:25:43,0,1,0,0,41,49.3,1,25,1,1,6,1,1,1,20.5,Emergency
09:25:53,1,0,1,1,24,46.2,0,16,2,0,4,1,0,1,12.0,Emergency
09:26:02,0,0,1,0,84,42.8,44,25,4,0,7,0,1,0,42.0,Emergency
09:26:11,1,1,1,1,35,33.6,16,14,0,1,0,0,1,0,17.5,Emergency
09:26:21,0,0,0,0,92,39.2,75,6,0,9,0,0,1,0,46.0,Emergency
09:26:30,0,0,0,1,69,46.3,19,35,3,0,7,0,1,1,34.5,Emergency
09:26:39,0,0,0,1,85,35.1,50,21,2,3,4,0,1,1,42.5,Emergency
09:26:48,1,1,0,1,100,40.2,21,65,4,3,6,0,0,0,50.0,Medium
09:26:58,0,0,1,1,60,30.8,1,51,2,0,2,1,0,1,30.0,Emergency
09:27:07,1,1,0,0,112,35.6,81,15,3,6,6,1,0,0,56.0,Emergency
09:27:16,1,1,1,1,37,37.6,17,8,0,1,8,0,1,1,18.5,Emergency
09:27:26,0,0,0,1,84,51.5,56,15,2,2,2,1,1,1,42.0,Emergency
09:27:35,1,1,1,0,29,36.6,13,0,3,3,4,1,1,1,14.5,Emergency
09:27:44,0,1,0,0,54,35.8,8,41,0,2,1,1,0,0,27.0,Emergency
09:27:54,0,0,1,0,87,40.1,24,50,4,6,2,0,0,0,43.5,Low
09:28:03,0,1,0,1,50,40.5,30,1,1,4,9,1,1,1,25.0,Emergency
09:28:12,0,0,1,0,37,39.0,2,12,2,9,8,1,1,0,18.5,Emergency
09:28:22,1,1,0,1,19,36.9,6,1,1,1,4,1,1,1,9.5,Emergency
09:28:31,1,0,0,1,55,34.9,29,7,1,8,8,0,1,1,27.5,Emergency
09:28:40,0,0,0,0,109,37.6,71,18,2,7,9,0,1,0,54.5,Emergency
09:28:50,1,0,0,1,55,48.3,15,22,1,7,4,1,1,0,27.5,Emergency
09:28:59,0,1,0,1,41,37.9,27,0,2,6,0,0,1,1,20.5,Emergency
09:29:08,1,1,1,0,48,25.5,37,1,0,5,1,1,1,1,24.0,Emergency
09:29:18,0,0,1,1,61,41.8,16,28,1,5,5,1,1,1,30.5,Emergency
09:29:27,0,1,1,0,121,34.2,88,12,4,8,9,0,0,0,60.5,Medium
09:29:36,0,1,1,0,25,39.3,1,18,1,1,2,1,0,0,12.5,Emergency
09:29:46,1,0,1,0,84,42.4,10,67,4,0,1,1,0,0,42.0,Emergency
09:29:55,0,0,1,1,58,34.7,34,3,2,6,9,1,0,0,29.0,Emergency
09:30:04,0,1,0,0,63,41.6,50,1,1,5,2,1,1,0,31.5,Emergency
09:30:13,1,1,1,0,13,37.0,0,2,1,1,8,1,0,0,6.5,Emergency
09:30:23,0,0,0,1,92,47.0,27,44,0,7,9,1,0,1,46.0,Emergency
09:30:32,1,1,1,1,37,37.6,8,20,2,4,2,0,0,1,18.5,Emergency
09:30:41,0,1,1,0,93,43.6,20,57,4,3,4,0,1,0,46.5,Emergency
09:30:51,1,1,1,0,70,40.6,31,25,0,8,2,0,0,0,35.0,Low
09:31:00,0,0,1,1,58,40.1,4,33,4,8,5,0,1,0,29.0,Emergency
09:31:09,0,0,1,1,59,42.8,17,19,3,9,6,0,1,1,29.5,Emergency
09:31:19,0,1,1,0,61,42.2,14,35,0,4,5,1,0,1,30.5,Emergency
09:31:28,0,1,0,1,95,40.6,68,15,2,9,1,0,0,0,47.5,Low
09:31:37,0,0,0,0,52,43.2,13,28,3,2,4,0,1,0,26.0,Emergency
09:31:47,0,1,1,0,20,40.1,8,0,4,5,0,0,0,1,10.0,Emergency
09:31:56,1,0,1,1,103,35.6,60,29,0,6,2,1,1,1,51.5,Emergency
09:32:05,0,0,0,1,58,37.4,31,8,2,3,8,1,0,1,29.0,Emergency
09:32:15,0,1,0,1,127,43.8,69,33,4,9,8,1,1,1,63.5,Emergency
09:32:24,0,1,0,0,69,30.4,31,16,3,9,7,0,0,1,34.5,Emergency
09:32:33,0,0,1,1,84,24.8,19,53,1,5,2,1,0,1,42.0,Emergency
09:32:43,0,0,0,0,42,37.9,18,11,2,4,4,0,0,1,21.0,Emergency
09:32:52,1,1,1,1,43,47.0,5,22,2,9,2,0,1,1,21.5,Emergency
09:33:01,0,1,0,0,48,44.8,13,21,1,2,8,0,0,0,24.0,Low
09:33:11,1,0,0,0,57,50.1,24,20,1,2,5,0,1,1,28.5,Emergency
09:33:20,1,1,0,0,41,40.3,3,27,0,8,2,0,0,0,20.5,Low
09:33:29,1,0,1,0,51,40.2,11,35,3,1,1,0,0,0,25.5,Low
09:33:38,1,0,1,1,82,46.3,43,29,0,5,2,1,1,0,41.0,Emergency
09:33:48,1,0,1,1,104,35.7,64,17,3,8,7,1,0,0,52.0,Emergency
09:33:57,1,0,1,1,76,42.4,41,27,2,1,1,1,1,1,38.0,Emergency
09:34:06,1,0,0,1,94,46.0,48,29,1,8,4,1,0,0,47.0,Emergency
09:34:16,0,1,0,1,72,36.7,49,5,3,9,1,1,1,0,36.0,Emergency
09:34:25,0,0,1,0,89,45.3,10,66,4,6,1,1,0,1,44.5,Emergency
09:34:34,1,0,1,0,66,38.1,44,9,0,3,8,0,0,0,33.0,Low
09:34:44,1,1,0,1,118,47.7,77,32,1,2,5,0,0,0,59.0,Medium
09:34:53,0,1,1,1,62,45.6,5,42,2,7,1,0,0,1,31.0,Emergency
09:35:02,0,1,1,1,34,47.0,5,18,2,0,3,0,1,1,17.0,Emergency
09:35:12,0,1,1,0,54,48.0,33,8,2,1,6,0,0,1,27.0,Emergency
09:35:21,1,0,0,1,64,40.2,45,5,4,7,1,1,0,1,32.0,Emergency
